SalesOrderNumber,OrderDate,ProductKey,ResellerKey,EmployeeKey,SalesTerritoryKey,Quantity,Unit Price,Sales,Cost,Year,Quarter,Month,MonthName,DayOfWeek,WeekOfYear,Profit,ProfitMargin,RevenuePerUnit,Product,Category,Subcategory,Color,Standard Cost,Region,Country,Group,Business Type,Reseller,City,State-Province,Country-Region,Salesperson,Title
SO63219,2020-02-18,225,108,283,2,8,5.39,43.12,55.38,2020,1,2,February,Tuesday,8,-12.260000000000005,-28.43228200371059,5.39,AWC Logo Cap,Clothing,Caps,Multi,6.92,Northeast,United States,North America,Warehouse,Wheelsets Storehouse,Kittery,Maine,United States,Jillian Carson,Sales Representative
SO65236,2020-03-16,222,54,283,2,8,20.99,167.92,104.69,2020,1,3,March,Monday,12,63.22999999999999,37.65483563601715,20.99,"Sport-100 Helmet, Blue",Accessories,Helmets,Blue,13.09,Northeast,United States,North America,Warehouse,Larger Cycle Shop,Melville,New York,United States,Jillian Carson,Sales Representative
SO65237,2020-03-16,580,72,283,2,8,1020.59,8164.72,8660.08,2020,1,3,March,Monday,12,-495.3599999999997,-6.067078846549541,1020.59,"Road-350-W Yellow, 40",Bikes,Road Bikes,Yellow,1082.51,Northeast,United States,North America,Warehouse,Outdoor Equipment Store,Nashua,New Hampshire,United States,Jillian Carson,Sales Representative
SO67271,2020-04-06,231,618,283,2,8,29.99,239.92,307.94,2020,2,4,April,Monday,15,-68.02000000000001,-28.35111703901301,29.99,"Long-Sleeve Logo Jersey, M",Clothing,Jerseys,Multi,38.49,Northeast,United States,North America,Value Added Reseller,Seventh Bike Store,Plaistow,New Hampshire,United States,Jillian Carson,Sales Representative
SO67314,2020-04-20,222,414,283,2,8,20.99,167.92,104.69,2020,2,4,April,Monday,17,63.22999999999999,37.65483563601715,20.99,"Sport-100 Helmet, Blue",Accessories,Helmets,Blue,13.09,Northeast,United States,North America,Warehouse,Grand Discount Store,Daleville,Indiana,United States,Jillian Carson,Sales Representative
SO67314,2020-04-20,477,414,283,2,8,2.99,23.92,14.93,2020,2,4,April,Monday,17,8.990000000000002,37.58361204013379,2.99,Water Bottle - 30 oz.,Accessories,Bottles and Cages,Not Specified,1.87,Northeast,United States,North America,Warehouse,Grand Discount Store,Daleville,Indiana,United States,Jillian Carson,Sales Representative
SO67314,2020-04-20,490,414,283,2,8,32.39,259.12,332.58,2020,2,4,April,Monday,17,-73.45999999999998,-28.349799320778008,32.39,"Short-Sleeve Classic Jersey, L",Clothing,Jerseys,Yellow,41.57,Northeast,United States,North America,Warehouse,Grand Discount Store,Daleville,Indiana,United States,Jillian Carson,Sales Representative
SO69442,2020-05-09,491,233,283,2,8,32.39,259.12,332.58,2020,2,5,May,Saturday,19,-73.45999999999998,-28.349799320778008,32.39,"Short-Sleeve Classic Jersey, XL",Clothing,Jerseys,Yellow,41.57,Northeast,United States,North America,Warehouse,Fashionable Department Stores,New Hartford,New York,United States,Jillian Carson,Sales Representative
SO69442,2020-05-09,472,233,283,2,8,38.1,304.8,189.99,2020,2,5,May,Saturday,19,114.81,37.66732283464567,38.1,"Classic Vest, M",Clothing,Vests,Blue,23.75,Northeast,United States,North America,Warehouse,Fashionable Department Stores,New Hartford,New York,United States,Jillian Carson,Sales Representative
SO69442,2020-05-09,225,233,283,2,8,5.39,43.12,55.38,2020,2,5,May,Saturday,19,-12.260000000000005,-28.43228200371059,5.39,AWC Logo Cap,Clothing,Caps,Multi,6.92,Northeast,United States,North America,Warehouse,Fashionable Department Stores,New Hartford,New York,United States,Jillian Carson,Sales Representative
SO69442,2020-05-09,484,233,283,2,8,4.77,38.16,23.79,2020,2,5,May,Saturday,19,14.369999999999997,37.65723270440251,4.77,Bike Wash - Dissolver,Accessories,Cleaners,Not Specified,2.97,Northeast,United States,North America,Warehouse,Fashionable Department Stores,New Hartford,New York,United States,Jillian Carson,Sales Representative
SO69526,2020-05-25,605,108,283,2,8,323.99,2591.92,2749.2,2020,2,5,May,Monday,22,-157.27999999999975,-6.068088521250646,323.99,"Road-750 Black, 48",Bikes,Road Bikes,Black,343.65,Northeast,United States,North America,Warehouse,Wheelsets Storehouse,Kittery,Maine,United States,Jillian Carson,Sales Representative
SO43884,2017-08-21,344,623,283,3,8,2039.99,16319.92,15297.24,2017,3,8,August,Monday,34,1022.6800000000003,6.266452286530819,2039.99,"Mountain-100 Silver, 38",Bikes,Mountain Bikes,Silver,1912.15,Central,United States,North America,Warehouse,Hardware Components,Minneapolis,Minnesota,United States,Jillian Carson,Sales Representative
SO43884,2017-08-21,223,623,283,3,8,5.19,41.52,45.64,2017,3,8,August,Monday,34,-4.119999999999997,-9.92292870905587,5.19,AWC Logo Cap,Clothing,Caps,Multi,5.71,Central,United States,North America,Warehouse,Hardware Components,Minneapolis,Minnesota,United States,Jillian Carson,Sales Representative
SO44530,2017-11-15,344,623,283,3,8,2039.99,16319.92,15297.24,2017,4,11,November,Wednesday,46,1022.6800000000003,6.266452286530819,2039.99,"Mountain-100 Silver, 38",Bikes,Mountain Bikes,Silver,1912.15,Central,United States,North America,Warehouse,Hardware Components,Minneapolis,Minnesota,United States,Jillian Carson,Sales Representative
SO44530,2017-11-15,351,623,283,3,8,2024.99,16199.92,15184.76,2017,4,11,November,Wednesday,46,1015.1599999999999,6.266450698521966,2024.99,"Mountain-100 Black, 48",Bikes,Mountain Bikes,Black,1898.09,Central,United States,North America,Warehouse,Hardware Components,Minneapolis,Minnesota,United States,Jillian Carson,Sales Representative
SO44530,2017-11-15,218,623,283,3,8,5.7,45.6,27.17,2017,4,11,November,Wednesday,46,18.43,40.416666666666664,5.7,"Mountain Bike Socks, M",Clothing,Socks,White,3.4,Central,United States,North America,Warehouse,Hardware Components,Minneapolis,Minnesota,United States,Jillian Carson,Sales Representative
SO44530,2017-11-15,229,623,283,3,8,28.84,230.72,253.8,2017,4,11,November,Wednesday,46,-23.080000000000013,-10.003467406380032,28.84,"Long-Sleeve Logo Jersey, M",Clothing,Jerseys,Multi,31.72,Central,United States,North America,Warehouse,Hardware Components,Minneapolis,Minnesota,United States,Jillian Carson,Sales Representative
SO44742,2017-12-04,220,57,283,3,8,20.19,161.52,96.22,2017,4,12,December,Monday,49,65.30000000000001,40.42842991579991,20.19,"Sport-100 Helmet, Blue",Accessories,Helmets,Blue,12.03,Central,United States,North America,Warehouse,Leading Sales & Repair,West Chicago,Illinois,United States,Jillian Carson,Sales Representative
SO44742,2017-12-04,332,57,283,3,8,419.46,3355.68,3305.17,2017,4,12,December,Monday,49,50.50999999999976,1.5052090783388097,419.46,"Road-650 Black, 58",Bikes,Road Bikes,Black,413.15,Central,United States,North America,Warehouse,Leading Sales & Repair,West Chicago,Illinois,United States,Jillian Carson,Sales Representative
SO46067,2018-05-18,351,623,283,3,8,2024.99,16199.92,15184.76,2018,2,5,May,Friday,20,1015.1599999999999,6.266450698521966,2024.99,"Mountain-100 Black, 48",Bikes,Mountain Bikes,Black,1898.09,Central,United States,North America,Warehouse,Hardware Components,Minneapolis,Minnesota,United States,Jillian Carson,Sales Representative
SO46325,2018-06-02,332,57,283,3,8,419.46,3355.68,3305.17,2018,2,6,June,Saturday,22,50.50999999999976,1.5052090783388097,419.46,"Road-650 Black, 58",Bikes,Road Bikes,Black,413.15,Central,United States,North America,Warehouse,Leading Sales & Repair,West Chicago,Illinois,United States,Jillian Carson,Sales Representative
SO46325,2018-06-02,232,57,283,3,8,28.84,230.72,253.8,2018,2,6,June,Saturday,22,-23.080000000000013,-10.003467406380032,28.84,"Long-Sleeve Logo Jersey, L",Clothing,Jerseys,Multi,31.72,Central,United States,North America,Warehouse,Leading Sales & Repair,West Chicago,Illinois,United States,Jillian Carson,Sales Representative
SO46325,2018-06-02,328,57,283,3,8,419.46,3355.68,3305.17,2018,2,6,June,Saturday,22,50.50999999999976,1.5052090783388097,419.46,"Road-650 Red, 48",Bikes,Road Bikes,Red,413.15,Central,United States,North America,Warehouse,Leading Sales & Repair,West Chicago,Illinois,United States,Jillian Carson,Sales Representative
SO47378,2018-09-08,233,327,283,3,8,28.84,230.72,232.65,2018,3,9,September,Saturday,36,-1.9300000000000068,-0.836511789181695,28.84,"Long-Sleeve Logo Jersey, L",Clothing,Jerseys,Multi,29.08,Central,United States,North America,Value Added Reseller,World of Bikes,Saint Louis,Missouri,United States,Jillian Carson,Sales Representative
SO47378,2018-09-08,354,327,283,3,8,1242.85,9942.8,8942.85,2018,3,9,September,Saturday,36,999.9499999999989,10.05702618980568,1242.85,"Mountain-200 Silver, 42",Bikes,Mountain Bikes,Silver,1117.86,Central,United States,North America,Value Added Reseller,World of Bikes,Saint Louis,Missouri,United States,Jillian Carson,Sales Representative
SO47683,2018-10-08,387,670,283,3,8,600.26,4802.08,4845.19,2018,4,10,October,Monday,41,-43.10999999999967,-0.8977359810748607,600.26,"Road-550-W Yellow, 44",Bikes,Road Bikes,Yellow,605.65,Central,United States,North America,Value Added Reseller,First Bike Store,Odessa,Missouri,United States,Jillian Carson,Sales Representative
SO47683,2018-10-08,422,670,283,3,8,67.54,540.32,399.83,2018,4,10,October,Monday,41,140.49000000000007,26.00125851347351,67.54,LL Road Rear Wheel,Components,Wheels,Black,49.98,Central,United States,North America,Value Added Reseller,First Bike Store,Odessa,Missouri,United States,Jillian Carson,Sales Representative
SO47683,2018-10-08,339,670,283,3,8,469.79,3758.32,3893.65,2018,4,10,October,Monday,41,-135.32999999999993,-3.600811000659867,469.79,"Road-650 Black, 44",Bikes,Road Bikes,Black,486.71,Central,United States,North America,Value Added Reseller,First Bike Store,Odessa,Missouri,United States,Jillian Carson,Sales Representative
SO47996,2018-11-08,395,381,283,3,8,61.37,490.96,363.33,2018,4,11,November,Thursday,45,127.63,25.996007821411116,61.37,ML Headset,Components,Headsets,Not Specified,45.42,Central,United States,North America,Warehouse,Bicycle Lines Distributors,Saint Louis,Missouri,United States,Jillian Carson,Sales Representative
SO47996,2018-11-08,358,381,283,3,8,1229.46,9835.68,8846.48,2018,4,11,November,Thursday,45,989.2000000000007,10.057260911294396,1229.46,"Mountain-200 Black, 38",Bikes,Mountain Bikes,Black,1105.81,Central,United States,North America,Warehouse,Bicycle Lines Distributors,Saint Louis,Missouri,United States,Jillian Carson,Sales Representative
SO48318,2018-12-11,469,327,283,3,8,22.79,182.32,125.37,2018,4,12,December,Tuesday,50,56.94999999999999,31.236287845546286,22.79,"Full-Finger Gloves, M",Clothing,Gloves,Black,15.67,Central,United States,North America,Value Added Reseller,World of Bikes,Saint Louis,Missouri,United States,Jillian Carson,Sales Representative
SO48318,2018-12-11,224,327,283,3,8,5.19,41.52,41.84,2018,4,12,December,Tuesday,50,-0.3200000000000003,-0.7707129094412337,5.19,AWC Logo Cap,Clothing,Caps,Multi,5.23,Central,United States,North America,Value Added Reseller,World of Bikes,Saint Louis,Missouri,United States,Jillian Carson,Sales Representative
SO49473,2019-03-08,458,90,283,5,8,44.99,359.92,247.47,2019,1,3,March,Friday,10,112.45000000000002,31.24305401200267,44.99,"Women's Tights, L",Clothing,Tights,Black,30.93,Southeast,United States,North America,Warehouse,Sales and Supply Company,Chantilly,Virginia,United States,Jillian Carson,Sales Representative
SO49870,2019-04-19,216,660,283,3,8,20.19,161.52,111.03,2019,2,4,April,Friday,16,50.49000000000001,31.259286775631505,20.19,"Sport-100 Helmet, Black",Accessories,Helmets,Black,13.88,Central,United States,North America,Warehouse,Exhilarating Cycles,Howell,Michigan,United States,Jillian Carson,Sales Representative
SO50703,2019-06-14,221,90,283,5,8,20.19,161.52,111.03,2019,2,6,June,Friday,24,50.49000000000001,31.259286775631505,20.19,"Sport-100 Helmet, Blue",Accessories,Helmets,Blue,13.88,Southeast,United States,North America,Warehouse,Sales and Supply Company,Chantilly,Virginia,United States,Jillian Carson,Sales Representative
SO50703,2019-06-14,464,90,283,5,8,14.13,113.04,77.71,2019,2,6,June,Friday,24,35.33000000000001,31.254423213021948,14.13,"Half-Finger Gloves, M",Clothing,Gloves,Black,9.71,Southeast,United States,North America,Warehouse,Sales and Supply Company,Chantilly,Virginia,United States,Jillian Carson,Sales Representative
SO50703,2019-06-14,456,90,283,5,8,44.99,359.92,247.47,2019,2,6,June,Friday,24,112.45000000000002,31.24305401200267,44.99,"Women's Tights, S",Clothing,Tights,Black,30.93,Southeast,United States,North America,Warehouse,Sales and Supply Company,Chantilly,Virginia,United States,Jillian Carson,Sales Representative
SO51140,2019-07-19,487,660,283,3,8,32.99,263.92,164.53,2019,3,7,July,Friday,29,99.39000000000001,37.65913913307063,32.99,Hydration Pack - 70 oz.,Accessories,Hydration Packs,Silver,20.57,Central,United States,North America,Warehouse,Exhilarating Cycles,Howell,Michigan,United States,Jillian Carson,Sales Representative
SO51691,2019-08-01,555,18,283,3,8,63.9,511.2,378.29,2019,3,8,August,Thursday,31,132.90999999999997,25.999608763693267,63.9,Front Brakes,Components,Brakes,Silver,47.29,Central,United States,North America,Warehouse,Catalog Store,Zeeland,Michigan,United States,Jillian Carson,Sales Representative
SO53499,2019-09-10,476,197,283,3,8,41.99,335.92,209.41,2019,3,9,September,Tuesday,37,126.51000000000002,37.66075256013337,41.99,"Women's Mountain Shorts, L",Clothing,Shorts,Black,26.18,Central,United States,North America,Value Added Reseller,"Fabrikam Inc., West",Novi,Michigan,United States,Jillian Carson,Sales Representative
SO53530,2019-09-15,382,90,283,5,8,672.29,5378.32,5704.64,2019,3,9,September,Sunday,37,-326.3200000000006,-6.067322137767939,672.29,"Road-550-W Yellow, 38",Bikes,Road Bikes,Yellow,713.08,Southeast,United States,North America,Warehouse,Sales and Supply Company,Chantilly,Virginia,United States,Jillian Carson,Sales Representative
SO55294,2019-10-20,467,660,283,3,8,14.69,117.52,73.27,2019,4,10,October,Sunday,42,44.25,37.653165418652144,14.69,"Half-Finger Gloves, L",Clothing,Gloves,Black,9.16,Central,United States,North America,Warehouse,Exhilarating Cycles,Howell,Michigan,United States,Jillian Carson,Sales Representative
SO55294,2019-10-20,237,660,283,3,8,29.99,239.92,307.94,2019,4,10,October,Sunday,42,-68.02000000000001,-28.35111703901301,29.99,"Long-Sleeve Logo Jersey, XL",Clothing,Jerseys,Multi,38.49,Central,United States,North America,Warehouse,Exhilarating Cycles,Howell,Michigan,United States,Jillian Carson,Sales Representative
SO55294,2019-10-20,477,660,283,3,8,2.99,23.92,14.93,2019,4,10,October,Sunday,42,8.990000000000002,37.58361204013379,2.99,Water Bottle - 30 oz.,Accessories,Bottles and Cages,Not Specified,1.87,Central,United States,North America,Warehouse,Exhilarating Cycles,Howell,Michigan,United States,Jillian Carson,Sales Representative
SO55294,2019-10-20,480,660,283,3,8,1.37,10.96,6.85,2019,4,10,October,Sunday,42,4.110000000000001,37.50000000000001,1.37,Patch Kit/8 Patches,Accessories,Tires and Tubes,Not Specified,0.86,Central,United States,North America,Warehouse,Exhilarating Cycles,Howell,Michigan,United States,Jillian Carson,Sales Representative
SO55294,2019-10-20,214,660,283,3,8,20.99,167.92,104.69,2019,4,10,October,Sunday,42,63.22999999999999,37.65483563601715,20.99,"Sport-100 Helmet, Red",Accessories,Helmets,Red,13.09,Central,United States,North America,Warehouse,Exhilarating Cycles,Howell,Michigan,United States,Jillian Carson,Sales Representative
SO58974,2019-12-13,605,90,283,5,8,323.99,2591.92,2749.2,2019,4,12,December,Friday,50,-157.27999999999975,-6.068088521250646,323.99,"Road-750 Black, 48",Bikes,Road Bikes,Black,343.65,Southeast,United States,North America,Warehouse,Sales and Supply Company,Chantilly,Virginia,United States,Jillian Carson,Sales Representative
SO58974,2019-12-13,583,90,283,5,8,1020.59,8164.72,8660.08,2019,4,12,December,Friday,50,-495.3599999999997,-6.067078846549541,1020.59,"Road-350-W Yellow, 48",Bikes,Road Bikes,Yellow,1082.51,Southeast,United States,North America,Warehouse,Sales and Supply Company,Chantilly,Virginia,United States,Jillian Carson,Sales Representative
SO65195,2020-03-08,491,197,283,3,8,32.39,259.12,332.58,2020,1,3,March,Sunday,10,-73.45999999999998,-28.349799320778008,32.39,"Short-Sleeve Classic Jersey, XL",Clothing,Jerseys,Yellow,41.57,Central,United States,North America,Value Added Reseller,"Fabrikam Inc., West",Novi,Michigan,United States,Jillian Carson,Sales Representative
SO67327,2020-04-25,214,660,283,3,8,20.99,167.92,104.69,2020,2,4,April,Saturday,17,63.22999999999999,37.65483563601715,20.99,"Sport-100 Helmet, Red",Accessories,Helmets,Red,13.09,Central,United States,North America,Warehouse,Exhilarating Cycles,Howell,Michigan,United States,Jillian Carson,Sales Representative
SO46669,2018-07-27,216,538,288,10,8,16.82,134.56,111.03,2018,3,7,July,Friday,30,23.53,17.486623067776456,16.82,"Sport-100 Helmet, Black",Accessories,Helmets,Black,13.88,United Kingdom,United Kingdom,Europe,Warehouse,Prosperous Tours,London,England,United Kingdom,José Saraiva,Sales Representative
SO47445,2018-09-26,469,665,288,10,8,22.79,182.32,125.37,2018,3,9,September,Wednesday,39,56.94999999999999,31.236287845546286,22.79,"Full-Finger Gloves, M",Clothing,Gloves,Black,15.67,United Kingdom,United Kingdom,Europe,Specialty Bike Shop,Authentic Sales and Service,London,England,United Kingdom,José Saraiva,Sales Representative
SO47447,2018-09-27,461,16,288,10,8,53.99,431.92,296.97,2018,3,9,September,Thursday,39,134.95,31.244211891090938,53.99,"Men's Bib-Shorts, L",Clothing,Bib-Shorts,Multi,37.12,United Kingdom,United Kingdom,Europe,Value Added Reseller,Bulk Discount Store,London,England,United Kingdom,José Saraiva,Sales Representative
SO47451,2018-09-28,356,502,288,10,8,1242.85,9942.8,8942.85,2018,3,9,September,Friday,39,999.9499999999989,10.05702618980568,1242.85,"Mountain-200 Silver, 46",Bikes,Mountain Bikes,Silver,1117.86,United Kingdom,United Kingdom,Europe,Warehouse,Metropolitan Bicycle Supply,London,England,United Kingdom,José Saraiva,Sales Representative
SO47451,2018-09-28,358,502,288,10,8,1229.46,9835.68,8846.48,2018,3,9,September,Friday,39,989.2000000000007,10.057260911294396,1229.46,"Mountain-200 Black, 38",Bikes,Mountain Bikes,Black,1105.81,United Kingdom,United Kingdom,Europe,Warehouse,Metropolitan Bicycle Supply,London,England,United Kingdom,José Saraiva,Sales Representative
SO47451,2018-09-28,367,502,288,10,8,647.99,5183.92,4787.48,2018,3,9,September,Friday,39,396.4400000000005,7.647494560101246,647.99,"Mountain-300 Black, 48",Bikes,Mountain Bikes,Black,598.44,United Kingdom,United Kingdom,Europe,Warehouse,Metropolitan Bicycle Supply,London,England,United Kingdom,José Saraiva,Sales Representative
